Zscore	area	pvalue1sides	pvalue2sides
0.635	0.737285793	0.262714207	0.525428415
0.636	0.737611789	0.262388211	0.524776422
0.637	0.737937578	0.262062422	0.524124844
0.638	0.73826316	0.26173684	0.52347368
0.639	0.738588534	0.261411466	0.522822932
0.640	0.7389137	0.2610863	0.522172599
0.641	0.739238659	0.260761341	0.521522683
0.642	0.739563409	0.260436591	0.520873183
0.643	0.73988795	0.26011205	0.5202241
0.644	0.740212283	0.259787717	0.519575434
0.645	0.740536407	0.259463593	0.518927186
0.646	0.740860322	0.259139678	0.518279355
0.647	0.741184028	0.258815972	0.517631943
0.648	0.741507525	0.258492475	0.51698495
0.649	0.741830812	0.258169188	0.516338376
0.650	0.742153889	0.257846111	0.515692222
0.651	0.742476757	0.257523243	0.515046487
0.652	0.742799414	0.257200586	0.514401172
0.653	0.743121861	0.256878139	0.513756279
0.654	0.743444097	0.256555903	0.513111806
0.655	0.743766123	0.256233877	0.512467754
0.656	0.744087938	0.255912062	0.511824124
0.657	0.744409542	0.255590458	0.511180916
0.658	0.744730934	0.255269066	0.510538131
0.659	0.745052116	0.254947884	0.509895769
0.660	0.745373085	0.254626915	0.509253829
0.661	0.745693843	0.254306157	0.508612314
0.662	0.746014389	0.253985611	0.507971222
0.663	0.746334723	0.253665277	0.507330554
0.664	0.746654844	0.253345156	0.506690311
0.665	0.746974753	0.253025247	0.506050493
0.666	0.74729445	0.25270555	0.5054111
0.667	0.747613933	0.252386067	0.504772133
0.668	0.747933204	0.252066796	0.504133592
0.669	0.748252261	0.251747739	0.503495478
0.670	0.748571105	0.251428895	0.50285779
0.671	0.748889735	0.251110265	0.50222053
0.672	0.749208152	0.250791848	0.501583696
0.673	0.749526355	0.250473645	0.500947291
0.674	0.749844343	0.250155657	0.500311314
0.675	0.750162118	0.249837882	0.499675765
0.676	0.750479677	0.249520323	0.499040645
0.677	0.750797023	0.249202977	0.498405954
0.678	0.751114153	0.248885847	0.497771693
0.679	0.751431069	0.248568931	0.497137862
0.680	0.75174777	0.24825223	0.496504461
0.681	0.752064255	0.247935745	0.49587149
0.682	0.752380525	0.247619475	0.495238951
0.683	0.752696579	0.247303421	0.494606843
0.684	0.753012417	0.246987583	0.493975166
0.685	0.75332804	0.24667196	0.493343921
0.686	0.753643446	0.246356554	0.492713108
0.687	0.753958636	0.246041364	0.492082728
0.688	0.754273609	0.245726391	0.491452781
0.689	0.754588366	0.245411634	0.490823268
0.690	0.754902906	0.245097094	0.490194187
0.691	0.755217229	0.244782771	0.489565541
0.692	0.755531336	0.244468664	0.488937329
0.693	0.755845224	0.244154776	0.488309552
0.694	0.756158896	0.243841104	0.487682209
0.695	0.756472349	0.243527651	0.487055302
0.696	0.756785585	0.243214415	0.48642883
0.697	0.757098603	0.242901397	0.485802794
0.698	0.757411403	0.242588597	0.485177194
0.699	0.757723985	0.242276015	0.484552031
0.700	0.758036348	0.241963652	0.483927304
0.701	0.758348492	0.241651508	0.483303015
0.702	0.758660418	0.241339582	0.482679163
0.703	0.758972125	0.241027875	0.482055749
0.704	0.759283613	0.240716387	0.481432774
0.705	0.759594882	0.240405118	0.480810236
0.706	0.759905931	0.240094069	0.480188137
0.707	0.760216761	0.239783239	0.479566478
0.708	0.760527371	0.239472629	0.478945257
0.709	0.760837762	0.239162238	0.478324477
0.710	0.761147932	0.238852068	0.477704136
0.711	0.761457882	0.238542118	0.477084236
0.712	0.761767612	0.238232388	0.476464776
0.713	0.762077121	0.237922879	0.475845757
0.714	0.76238641	0.23761359	0.475227179
0.715	0.762695478	0.237304522	0.474609043
0.716	0.763004326	0.236995674	0.473991349
0.717	0.763312952	0.236687048	0.473374097
0.718	0.763621357	0.236378643	0.472757287
0.719	0.76392954	0.23607046	0.47214092
0.720	0.764237502	0.235762498	0.471524996
0.721	0.764545243	0.235454757	0.470909515
0.722	0.764852761	0.235147239	0.470294478
0.723	0.765160058	0.234839942	0.469679884
0.724	0.765467132	0.234532868	0.469065735
0.725	0.765773985	0.234226015	0.46845203
0.726	0.766080615	0.233919385	0.467838771
0.727	0.766387022	0.233612978	0.467225956
0.728	0.766693207	0.233306793	0.466613586
0.729	0.766999169	0.233000831	0.466001662
0.730	0.767304908	0.232695092	0.465390185
0.731	0.767610424	0.232389576	0.464779153
0.732	0.767915716	0.232084284	0.464168568
0.733	0.768220785	0.231779215	0.463558429
0.734	0.768525631	0.231474369	0.462948738
0.735	0.768830253	0.231169747	0.462339494
0.736	0.769134651	0.230865349	0.461730698
0.737	0.769438825	0.230561175	0.461122349
0.738	0.769742775	0.230257225	0.460514449
0.739	0.770046501	0.229953499	0.459906997
0.740	0.770350003	0.229649997	0.459299994
0.741	0.77065328	0.22934672	0.45869344
0.742	0.770956332	0.229043668	0.458087336
0.743	0.77125916	0.22874084	0.45748168
0.744	0.771561762	0.228438238	0.456876475
0.745	0.77186414	0.22813586	0.45627172
0.746	0.772166292	0.227833708	0.455667415
0.747	0.77246822	0.22753178	0.455063561
0.748	0.772769921	0.227230079	0.454460158
0.749	0.773071397	0.226928603	0.453857205
0.750	0.773372648	0.226627352	0.453254705
0.751	0.773673672	0.226326328	0.452652656
0.752	0.773974471	0.226025529	0.452051059
0.753	0.774275043	0.225724957	0.451449914
0.754	0.774575389	0.225424611	0.450849222
0.755	0.774875509	0.225124491	0.450248982
0.756	0.775175402	0.224824598	0.449649196
0.757	0.775475069	0.224524931	0.449049862
0.758	0.775774509	0.224225491	0.448450983
0.759	0.776073722	0.223926278	0.447852557
0.760	0.776372708	0.223627292	0.447254585
0.761	0.776671466	0.223328534	0.446657067
0.762	0.776969998	0.223030002	0.446060004
0.763	0.777268302	0.222731698	0.445463396
0.764	0.777566379	0.222433621	0.444867243
0.765	0.777864228	0.222135772	0.444271545
0.766	0.778161849	0.221838151	0.443676302
0.767	0.778459242	0.221540758	0.443081516
0.768	0.778756408	0.221243592	0.442487185
0.769	0.779053345	0.220946655	0.441893311
0.770	0.779350054	0.220649946	0.441299893
0.771	0.779646534	0.220353466	0.440706932
0.772	0.779942786	0.220057214	0.440114427
0.773	0.78023881	0.21976119	0.439522381
0.774	0.780534604	0.219465396	0.438930791
0.775	0.78083017	0.21916983	0.43833966
0.776	0.781125507	0.218874493	0.437748986
0.777	0.781420615	0.218579385	0.43715877
0.778	0.781715493	0.218284507	0.436569013
0.779	0.782010143	0.217989857	0.435979715
0.780	0.782304562	0.217695438	0.435390875
0.781	0.782598753	0.217401247	0.434802495
0.782	0.782892713	0.217107287	0.434214574
0.783	0.783186444	0.216813556	0.433627112
0.784	0.783479945	0.216520055	0.43304011
0.785	0.783773216	0.216226784	0.432453569
0.786	0.784066256	0.215933744	0.431867487
0.787	0.784359067	0.215640933	0.431281866
0.788	0.784651647	0.215348353	0.430696706
0.789	0.784943997	0.215056003	0.430112007
0.790	0.785236116	0.214763884	0.429527768
0.791	0.785528004	0.214471996	0.428943991
0.792	0.785819662	0.214180338	0.428360676
0.793	0.786111089	0.213888911	0.427777823
0.794	0.786402284	0.213597716	0.427195431
0.795	0.786693249	0.213306751	0.426613502
0.796	0.786983982	0.213016018	0.426032035
0.797	0.787274484	0.212725516	0.425451031
0.798	0.787564755	0.212435245	0.42487049
0.799	0.787854794	0.212145206	0.424290412
0.800	0.788144601	0.211855399	0.423710797
0.801	0.788434177	0.211565823	0.423131646
0.802	0.788723521	0.211276479	0.422552958
0.803	0.789012633	0.210987367	0.421974735
0.804	0.789301512	0.210698488	0.421396975
0.805	0.78959016	0.21040984	0.42081968
0.806	0.789878575	0.210121425	0.420242849
0.807	0.790166758	0.209833242	0.419666483
0.808	0.790454709	0.209545291	0.419090582
0.809	0.790742427	0.209257573	0.418515146
0.810	0.791029912	0.208970088	0.417940176
0.811	0.791317165	0.208682835	0.417365671
0.812	0.791604184	0.208395816	0.416791631
0.813	0.791890971	0.208109029	0.416218058
0.814	0.792177525	0.207822475	0.415644951
0.815	0.792463845	0.207536155	0.41507231
0.816	0.792749932	0.207250068	0.414500136
0.817	0.793035786	0.206964214	0.413928428
0.818	0.793321406	0.206678594	0.413357187
0.819	0.793606793	0.206393207	0.412786414
0.820	0.793891946	0.206108054	0.412216107
0.821	0.794176866	0.205823134	0.411646268
0.822	0.794461552	0.205538448	0.411076897
0.823	0.794746003	0.205253997	0.410507993
0.824	0.795030221	0.204969779	0.409939558
0.825	0.795314205	0.204685795	0.409371591
0.826	0.795597954	0.204402046	0.408804092
0.827	0.795881469	0.204118531	0.408237061
0.828	0.79616475	0.20383525	0.4076705
0.829	0.796447796	0.203552204	0.407104407
0.830	0.796730608	0.203269392	0.406538784
0.831	0.797013185	0.202986815	0.405973629
0.832	0.797295528	0.202704472	0.405408945
0.833	0.797577635	0.202422365	0.404844729
0.834	0.797859508	0.202140492	0.404280984
0.835	0.798141146	0.201858854	0.403717708
0.836	0.798422548	0.201577452	0.403154903
0.837	0.798703716	0.201296284	0.402592568
0.838	0.798984648	0.201015352	0.402030703
0.839	0.799265345	0.200734655	0.40146931
0.840	0.799545807	0.200454193	0.400908387
0.841	0.799826033	0.200173967	0.400347934
0.842	0.800106023	0.199893977	0.399787953
0.843	0.800385778	0.199614222	0.399228444
0.844	0.800665297	0.199334703	0.398669406
0.845	0.80094458	0.19905542	0.398110839
0.846	0.801223628	0.198776372	0.397552744
0.847	0.801502439	0.198497561	0.396995121
0.848	0.801781015	0.198218985	0.396437971
0.849	0.802059354	0.197940646	0.395881292
0.850	0.802337457	0.197662543	0.395325086
0.851	0.802615324	0.197384676	0.394769353
0.852	0.802892954	0.197107046	0.394214092
0.853	0.803170348	0.196829652	0.393659304
0.854	0.803447505	0.196552495	0.393104989
0.855	0.803724426	0.196275574	0.392551148
0.856	0.80400111	0.19599889	0.391997779
0.857	0.804277558	0.195722442	0.391444885
0.858	0.804553768	0.195446232	0.390892463
0.859	0.804829742	0.195170258	0.390340516
0.860	0.805105479	0.194894521	0.389789043
0.861	0.805380978	0.194619022	0.389238043
0.862	0.805656241	0.194343759	0.388687518
0.863	0.805931267	0.194068733	0.388137467
0.864	0.806206055	0.193793945	0.387587891
0.865	0.806480606	0.193519394	0.387038789
0.866	0.806754919	0.193245081	0.386490162
0.867	0.807028995	0.192971005	0.38594201
0.868	0.807302834	0.192697166	0.385394333
0.869	0.807576435	0.192423565	0.384847131
0.870	0.807849798	0.192150202	0.384300404
0.871	0.808122923	0.191877077	0.383754153
0.872	0.808395811	0.191604189	0.383208378
0.873	0.808668461	0.191331539	0.382663078
0.874	0.808940873	0.191059127	0.382118254
0.875	0.809213047	0.190786953	0.381573906
0.876	0.809484983	0.190515017	0.381030034
0.877	0.809756681	0.190243319	0.380486638
0.878	0.810028141	0.189971859	0.379943719
0.879	0.810299362	0.189700638	0.379401276
0.880	0.810570345	0.189429655	0.37885931
0.881	0.81084109	0.18915891	0.37831782
0.882	0.811111596	0.188888404	0.377776807
0.883	0.811381864	0.188618136	0.377236272
0.884	0.811651894	0.188348106	0.376696213
0.885	0.811921684	0.188078316	0.376156631
0.886	0.812191236	0.187808764	0.375617527
0.887	0.81246055	0.18753945	0.3750789
0.888	0.812729624	0.187270376	0.374540751
0.889	0.81299846	0.18700154	0.37400308
0.890	0.813267057	0.186732943	0.373465886
0.891	0.813535415	0.186464585	0.37292917
0.892	0.813803534	0.186196466	0.372392932
0.893	0.814071414	0.185928586	0.371857173
0.894	0.814339054	0.185660946	0.371321891
0.895	0.814606456	0.185393544	0.370787088
0.896	0.814873618	0.185126382	0.370252763
0.897	0.815140541	0.184859459	0.369718917
0.898	0.815407225	0.184592775	0.369185549
0.899	0.81567367	0.18432633	0.368652661
0.900	0.815939875	0.184060125	0.368120251
0.901	0.81620584	0.18379416	0.36758832
0.902	0.816471566	0.183528434	0.367056868
0.903	0.816737053	0.183262947	0.366525895
0.904	0.817002299	0.182997701	0.365995401
0.905	0.817267306	0.182732694	0.365465387
0.906	0.817532074	0.182467926	0.364935852
0.907	0.817796601	0.182203399	0.364406797
0.908	0.818060889	0.181939111	0.363878222
0.909	0.818324937	0.181675063	0.363350126
0.910	0.818588745	0.181411255	0.36282251
0.911	0.818852313	0.181147687	0.362295374
0.912	0.819115641	0.180884359	0.361768718
0.913	0.819378729	0.180621271	0.361242542
0.914	0.819641577	0.180358423	0.360716846
0.915	0.819904185	0.180095815	0.36019163
0.916	0.820166553	0.179833447	0.359666895
0.917	0.82042868	0.17957132	0.35914264
0.918	0.820690567	0.179309433	0.358618866
0.919	0.820952214	0.179047786	0.358095572
0.920	0.82121362	0.17878638	0.357572759
0.921	0.821474786	0.178525214	0.357050427
0.922	0.821735712	0.178264288	0.356528576
0.923	0.821996397	0.178003603	0.356007205
0.924	0.822256842	0.177743158	0.355486316
0.925	0.822517046	0.177482954	0.354965907
0.926	0.82277701	0.17722299	0.35444598
0.927	0.823036733	0.176963267	0.353926534
0.928	0.823296215	0.176703785	0.35340757
0.929	0.823555457	0.176444543	0.352889086
0.930	0.823814458	0.176185542	0.352371084
0.931	0.824073218	0.175926782	0.351853564
0.932	0.824331737	0.175668263	0.351336525
0.933	0.824590016	0.175409984	0.350819968
0.934	0.824848054	0.175151946	0.350303893
0.935	0.82510585	0.17489415	0.349788299
0.936	0.825363406	0.174636594	0.349273188
0.937	0.825620721	0.174379279	0.348758558
0.938	0.825877795	0.174122205	0.34824441
0.939	0.826134628	0.173865372	0.347730744
0.940	0.82639122	0.17360878	0.347217561
0.941	0.82664757	0.17335243	0.346704859
0.942	0.82690368	0.17309632	0.34619264
0.943	0.827159549	0.172840451	0.345680903
0.944	0.827415176	0.172584824	0.345169648
0.945	0.827670562	0.172329438	0.344658876
0.946	0.827925707	0.172074293	0.344148586
0.947	0.828180611	0.171819389	0.343638779
0.948	0.828435273	0.171564727	0.343129454
0.949	0.828689694	0.171310306	0.342620612
0.950	0.828943874	0.171056126	0.342112253
0.951	0.829197812	0.170802188	0.341604376
0.952	0.829451509	0.170548491	0.341096982
0.953	0.829704965	0.170295035	0.340590071
0.954	0.829958179	0.170041821	0.340083642
0.955	0.830211152	0.169788848	0.339577697
0.956	0.830463883	0.169536117	0.339072234
0.957	0.830716372	0.169283628	0.338567255
0.958	0.830968621	0.169031379	0.338062759
0.959	0.831220627	0.168779373	0.337558745
0.960	0.831472393	0.168527607	0.337055215
0.961	0.831723916	0.168276084	0.336552168
0.962	0.831975198	0.168024802	0.336049604
0.963	0.832226238	0.167773762	0.335547523
0.964	0.832477037	0.167522963	0.335045926
0.965	0.832727594	0.167272406	0.334544812
0.966	0.832977909	0.167022091	0.334044181
0.967	0.833227983	0.166772017	0.333544034
0.968	0.833477815	0.166522185	0.33304437
0.969	0.833727405	0.166272595	0.332545189
0.970	0.833976754	0.166023246	0.332046492
0.971	0.834225861	0.165774139	0.331548279
0.972	0.834474726	0.165525274	0.331050549
0.973	0.834723349	0.165276651	0.330553302
0.974	0.83497173	0.16502827	0.330056539
0.975	0.83521987	0.16478013	0.32956026
0.976	0.835467768	0.164532232	0.329064464
0.977	0.835715424	0.164284576	0.328569152
0.978	0.835962838	0.164037162	0.328074324
0.979	0.83621001	0.16378999	0.32757998
0.980	0.836456941	0.163543059	0.327086119
0.981	0.836703629	0.163296371	0.326592742
0.982	0.836950076	0.163049924	0.326099848
0.983	0.837196281	0.162803719	0.325607439
0.984	0.837442244	0.162557756	0.325115513
0.985	0.837687965	0.162312035	0.324624071
0.986	0.837933444	0.162066556	0.324133113
0.987	0.838178681	0.161821319	0.323642639
0.988	0.838423676	0.161576324	0.323152648
0.989	0.838668429	0.161331571	0.322663142
0.990	0.83891294	0.16108706	0.322174119
0.991	0.83915721	0.16084279	0.32168558
0.992	0.839401237	0.160598763	0.321197525
0.993	0.839645023	0.160354977	0.320709954
0.994	0.839888566	0.160111434	0.320222867
0.995	0.840131868	0.159868132	0.319736264
0.996	0.840374927	0.159625073	0.319250145
0.997	0.840617745	0.159382255	0.31876451
0.998	0.840860321	0.159139679	0.318279359
0.999	0.841102654	0.158897346	0.317794691
1.000	0.841344746	0.158655254	0.317310508
1.001	0.841586596	0.158413404	0.316826808
1.002	0.841828204	0.158171796	0.316343593
1.003	0.842069569	0.157930431	0.315860861
1.004	0.842310693	0.157689307	0.315378614
1.005	0.842551575	0.157448425	0.31489685
1.006	0.842792215	0.157207785	0.31441557
1.007	0.843032613	0.156967387	0.313934774
1.008	0.843272769	0.156727231	0.313454462
1.009	0.843512683	0.156487317	0.312974634
1.010	0.843752355	0.156247645	0.31249529
1.011	0.843991785	0.156008215	0.31201643
1.012	0.844230973	0.155769027	0.311538053
1.013	0.84446992	0.15553008	0.311060161
1.014	0.844708624	0.155291376	0.310582752
1.015	0.844947086	0.155052914	0.310105828
1.016	0.845185307	0.154814693	0.309629387
1.017	0.845423285	0.154576715	0.309153429
1.018	0.845661022	0.154338978	0.308677956
1.019	0.845898517	0.154101483	0.308202967
1.020	0.84613577	0.15386423	0.307728461
1.021	0.846372781	0.153627219	0.307254439
1.022	0.84660955	0.15339045	0.3067809
1.023	0.846846077	0.153153923	0.306307846
1.024	0.847082363	0.152917637	0.305835275
1.025	0.847318406	0.152681594	0.305363188
1.026	0.847554208	0.152445792	0.304891584
1.027	0.847789768	0.152210232	0.304420464
1.028	0.848025086	0.151974914	0.303949828
1.029	0.848260163	0.151739837	0.303479675
1.030	0.848494997	0.151505003	0.303010006
1.031	0.84872959	0.15127041	0.30254082
1.032	0.848963941	0.151036059	0.302072118
1.033	0.849198051	0.150801949	0.301603899
1.034	0.849431918	0.150568082	0.301136163
1.035	0.849665544	0.150334456	0.300668911
1.036	0.849898929	0.150101071	0.300202143
1.037	0.850132071	0.149867929	0.299735857
1.038	0.850364972	0.149635028	0.299270055
1.039	0.850597632	0.149402368	0.298804736
1.040	0.85083005	0.14916995	0.298339901
1.041	0.851062226	0.148937774	0.297875548
1.042	0.851294161	0.148705839	0.297411679
1.043	0.851525854	0.148474146	0.296948293
1.044	0.851757305	0.148242695	0.29648539
1.045	0.851988515	0.148011485	0.29602297
1.046	0.852219484	0.147780516	0.295561032
1.047	0.852450211	0.147549789	0.295099578
1.048	0.852680697	0.147319303	0.294638607
1.049	0.852910941	0.147089059	0.294178118
1.050	0.853140944	0.146859056	0.293718113
1.051	0.853370705	0.146629295	0.29325859
1.052	0.853600225	0.146399775	0.29279955
1.053	0.853829504	0.146170496	0.292340992
1.054	0.854058541	0.145941459	0.291882917
1.055	0.854287338	0.145712662	0.291425325
1.056	0.854515893	0.145484107	0.290968215
1.057	0.854744206	0.145255794	0.290511587
1.058	0.854972279	0.145027721	0.290055442
1.059	0.85520011	0.14479989	0.28959978
1.060	0.8554277	0.1445723	0.289144599
1.061	0.855655049	0.144344951	0.288689901
1.062	0.855882157	0.144117843	0.288235685
1.063	0.856109024	0.143890976	0.287781951
1.064	0.85633565	0.14366435	0.2873287
1.065	0.856562035	0.143437965	0.28687593
1.066	0.856788179	0.143211821	0.286423642
1.067	0.857014082	0.142985918	0.285971836
1.068	0.857239744	0.142760256	0.285520512
1.069	0.857465165	0.142534835	0.285069669
1.070	0.857690346	0.142309654	0.284619309
1.071	0.857915285	0.142084715	0.28416943
1.072	0.858139984	0.141860016	0.283720032
1.073	0.858364442	0.141635558	0.283271116
1.074	0.858588659	0.141411341	0.282822682
1.075	0.858812636	0.141187364	0.282374728
1.076	0.859036372	0.140963628	0.281927256
1.077	0.859259867	0.140740133	0.281480266
1.078	0.859483122	0.140516878	0.281033756
1.079	0.859706136	0.140293864	0.280587728
